FID,Field1,lon,lat
2410,2820,-69.129999999999995,-52.119999999999997
2411,1663,-69.140000000000001,-51.670000000000002
2412,2653,-69.170000000000002,-51.640000000000001
2413,1772,-69.189999999999998,-51.630000000000003
2414,1908,-69.200000000000003,-52.350000000000001
2415,1626,-69.200000000000003,-51.619999999999997
2416,2879,-69.219999999999999,-51.630000000000003
2417,3068,-69.219999999999999,-51.609999999999999
2418,1679,-69.219999999999999,-50.969999999999999
2419,2660,-69.219999999999999,-50.960000000000001
2420,1381,-69.230000000000004,-51.609999999999999
2421,2432,-69.230000000000004,-50.969999999999999
2422,2294,-69.239999999999995,-51.609999999999999
2423,1655,-69.250000000000000,-51.600000000000001
2424,1630,-69.510000000000005,-52.490000000000002
2425,1203,-69.519999999999996,-52.490000000000002
2426,1383,-69.530000000000001,-52.490000000000002
2427,262,-69.530000000000001,-52.479999999999997
2428,1204,-69.530000000000001,-52.469999999999999
2429,1783,-69.530000000000001,-52.399999999999999
2430,2946,-69.540000000000006,-52.469999999999999
2431,2612,-69.540000000000006,-52.450000000000003
2432,1724,-69.549999999999997,-52.460000000000001
2433,1974,-69.579999999999998,-52.430000000000000
